Kc,ETo (mm/day),Temp Min (°C),Temp Max (°C),Humidity (%),Rainfall (mm),Wind Speed (m/s),Solar Radiation (MJ/m²),ETc (mm/day),DAS,Growth_Phase,Temp_Range,DayOfYear_sin,DayOfYear_cos,Is_Raining
0.2764284228886633,3.631169725041484,7.692265147196902,24.34502951479852,44.338147573629065,2.7182096663984248,2.2537999005158715,15.320298425975444,0.72460575678052,1300,Late-Season,16.652764367601616,-0.39359027665646645,-0.9192859697186105,1
0.3064779425204239,3.632613272506921,8.06587795057059,24.04227016537744,45.6063742067937,2.1192218682326334,2.2056691443723286,14.125329621096308,0.6990255476294644,1301,Late-Season,15.976392214806852,-0.4093559588156211,-0.9123747579707274,1
0.2800090241649986,3.625272263834599,7.6461823752038045,24.2719102439037,44.589798326245855,2.171016538846818,2.654248651520491,14.02152286816489,0.8975305097397066,1302,Late-Season,16.625727868699897,-0.42500033996955394,-0.9051931898913975,1
0.2652896272328616,3.03934983899307,7.399127154538259,24.12017801647327,45.25480094737174,2.794149316473065,2.5561996868970143,14.969906543591351,1.0079570478433033,1303,Late-Season,16.721050861935012,-0.4405187843504952,-0.8977433935342336,1
0.2880571454625338,3.7059482101157273,8.252399010743423,22.66647554238616,42.79951885870256,3.0364806021556565,2.4561539770725496,12.77972968349267,0.7551389978514674,1304,Late-Season,14.414076531642737,-0.455906693508459,-0.8900275764346766,1
0.256307026122224,3.316675350577378,6.405557365860723,25.087792291153203,43.44776995421273,1.2062399914283026,2.50097888904424,14.708015720738358,0.6374337593347672,1305,Late-Season,18.68223492529248,-0.47115950767386394,-0.8820480249558535,1
0.2718173690184621,3.5362975994253603,8.072035826633837,23.105994014990003,44.547990332197294,2.264163222333394,2.3966550031558445,14.404124425847012,0.4653411173225898,1306,Late-Season,15.033958188356166,-0.4862727071086902,-0.8738071036110807,1
0.2680775446707784,3.51987818184666,7.123022437236932,23.01737496536495,41.059497810485205,2.045426082401307,2.0815635358975837,13.511121680836942,0.7738580359516738,1307,Late-Season,15.89435252812802,-0.5012418134457756,-0.8653072543632061,1
0.2870137204062786,3.2152472111012544,7.279306416095489,23.372439745842765,45.53372215343253,2.081204577527795,2.031917402664886,13.81226847408764,0.6677527305584517,1308,Late-Season,16.093133329747275,-0.5160623910158526,-0.8565509959010037,1
0.27185624231803,3.4551050915742363,6.986406379203506,23.427338724147557,45.40843897899516,1.7994953322948724,2.0742167929164803,13.819679555091255,0.5882421872299242,1309,Late-Season,16.440932344944052,-0.5307300481619331,-0.8475409228928312,1
0.2589596604097846,3.249647742332924,7.932616394854018,24.48901905679657,43.612691323253394,1.2473554920164491,1.957161356457893,13.753737378844429,0.7912277042631437,1310,Late-Season,16.556402661942553,-0.5452404385406507,-0.8382797052177745,1
0.2729457607947881,2.934081041779542,6.498736490483038,23.493901260304582,41.92603220973477,2.5745229243614087,1.764537313578259,13.983325923235912,0.5981973116599437,1311,Late-Season,16.995164769821542,-0.5595892624101763,-0.828770087174504,1
0.281557984692299,3.4683634028915105,7.039821375377417,23.60976700121955,33.98430865061336,2.3155353903589675,2.00111178882178,12.762108343223794,0.5889920588673357,1312,Late-Season,16.56994562584213,-0.5737722679043243,-0.8190148866680802,1
0.2621074429613602,3.10906026654811,7.224415228780522,23.28723485290517,42.10572023831758,1.6229334909066406,1.6045462645913766,15.262875136227004,0.7179977475897275,1313,Late-Season,16.062819624124646,-0.5877852522924734,-0.8090169943749472,1
0.2483905270447007,3.071483451487622,6.105353515242785,23.15177293659885,39.73977631324219,1.3649750533200196,1.9144904382990455,13.007448811115262,0.9139183186554708,1314,Late-Season,17.046419421356063,-0.6016240632249227,-0.7987793728863648,1
0.2192146426531488,3.1257902856998534,6.3778898868148,23.108224032565776,39.76073386678184,1.2377839244571838,1.663224499501568,12.961694159396757,0.4427117035875993,1315,Late-Season,16.730334145750977,-0.6152845999633277,-0.7883050558305253,1
0.2214534511121432,3.219030062814088,6.690944663455934,21.33361004885195,35.33173890451457,0.1960080192142184,1.8174569694408824,14.40065004917041,0.3463965971708797,1316,Late-Season,14.642665385396015,-0.6287628145958345,-0.7775971469736268,1
0.2339928505584115,3.139261556673043,6.262648866303759,22.49060791399391,40.93169504288908,1.5810425726844566,1.8450429880883863,11.503865080784855,0.3046211063157741,1317,Late-Season,16.22795904769015,-0.6420547132365636,-0.7666588193001592,1
0.2252867718078149,3.2210819111992435,6.233186795171975,23.446996209713117,35.7901938312717,1.726865444678227,1.7113784640622869,14.197205845524763,0.5315484455941921,1318,Late-Season,17.213809414541142,-0.655156357209085,-0.7554933140726804,1
0.231156088390402,2.87321300137839,6.398652254897256,25.42596385045073,39.35626152775088,1.3461319000969922,1.430865436682848,12.7365463435031,0.2431573466303466,1319,Late-Season,19.027311595553474,-0.6680638642135333,-0.7441039398713608,1
0.2334866038953565,2.954289302625774,6.8274115633334,21.489120377350893,40.99092248629427,1.172748569446556,1.4952939588865377,12.179878552935094,0.343491547913653,1320,Late-Season,14.661708814017494,-0.680773409477016,-0.732494071613579,1
0.2404458970025568,3.040765471517428,6.278220628923739,22.61059532890841,37.27324416972328,1.219454282441505,1.796488446530469,11.650036719146756,0.3371784612894372,1321,Late-Season,16.33237469998467,-0.6932812268869771,-0.7206671495538615,1
0.2259815897102003,3.3669389134216736,6.916246677315516,21.77664257740429,41.14788723409639,0.6718502383078231,1.5710239362801384,11.447997830910346,0.6293498518783986,1322,Late-Season,14.860395900088772,-0.7055836101071774,-0.70862667826446,1
0.2347029374341493,2.999059743905521,5.836363665514416,23.64122448290551,35.9796288890702,0.7867063019924792,1.76850100064694,12.045902737822976,0.5469896275304137,1323,Late-Season,17.804860817391095,-0.7176769136759615,-0.6963762255968726,1
0.2238862647717225,3.1853991425553687,5.653048477051051,21.01336452505109,39.02659917513584,0.8925204968412214,1.6358499373258386,12.417394562889934,0.0627647183703319,1324,Late-Season,15.36031604800004,-0.7295575540864876,-0.6839194216246105,1
0.180754553796021,2.9847278807743955,7.15783622999993,22.403405515773603,34.01237795352554,1.260851641799264,1.5716627427539394,12.586359200096382,0.5735968490329586,1325,Late-Season,15.245569285773673,-0.7412220108485957,-0.6712599575675315,1
0.1991882139100408,2.8749036904222334,5.831399769341421,20.800969543931245,39.52161864140175,1.5410281890412845,1.6570061506087197,12.237165699750127,0.0779748295508082,1326,Late-Season,14.969569774589825,-0.7526668275320083,-0.6584015846980489,1
0.2128488136202767,2.896417262649501,5.455317863067354,21.52987198504875,38.85857103777903,0.6920976110621249,1.4323239651135862,11.578386076096203,0.2928929731655953,1327,Late-Season,16.074554121981397,-0.7638886127905429,-0.64534811322955,1
0.1893375841625873,2.890957711189801,5.189369070708981,21.65998622702788,37.57495590923529,0.2353179687557296,1.6234608305457638,12.868422561413318,0.1050788635716114,1328,Late-Season,16.470617156318898,-0.7748840413670406,-0.6321034111873488,1
0.2233768908769988,3.005567972832873,6.5210879562440525,22.40375916949358,35.17109142143349,0.7153820321189049,1.439803923287068,13.777970555312578,0.1626376065489471,1329,Late-Season,15.882671213249527,-0.7856498550787144,-0.6186714032625032,1
0.2398867311831684,3.120390086504872,5.773153701961865,20.722500383373003,32.40825591827728,1.6384808069860337,2.004195509074263,12.82550771871871,0.0440737545072186,1330,Late-Season,14.949346681411138,-0.7961828637826154,-0.6050560696488494,1
0.231587535062575,2.927552121695189,5.765596375456262,21.944953143916283,34.661061835684166,0.1223163648582482,1.2571034927656184,11.374476080550984,0.478077063396076,1331,Late-Season,16.17935676846002,-0.8064799463209447,-0.5912614448635783,1
0.2009318195850302,3.0529278437116765,5.762611482307331,21.388671513702903,38.13397060618449,0.9825195005150564,1.3909724680584397,11.93860095587732,0.1523232139044397,1332,Late-Season,15.626060031395571,-0.8165380514459157,-0.5772916165517278,1
0.2330519702850347,2.6647978603330635,6.290474187496023,21.505016666626062,35.45927379932631,1.1562109394336342,1.3795241398040872,11.913341483688992,0.1978022750322415,1333,Late-Season,15.214542479130039,-0.8263541987239094,-0.5631507242749189,1
0.2042965405531325,2.74318986810536,5.657331001667076,21.9453221648899,31.04806901141479,0.2720128014357596,1.155651208335081,12.611677853970123,-0.0391061284242999,1334,Late-Season,16.287991163222827,-0.8359254794186365,-0.5488429582847199,1
0.1927167563998441,2.6736882717880714,6.85184696181477,20.2028977127685,31.87905131807043,0.057860698548894,1.5485707977564762,11.10265642728872,-0.1132302823092433,1335,Late-Season,13.35105075095373,-0.8452490573530633,-0.5343725582809785,1
0.1853758000720334,2.837221031980389,5.720893504236095,21.69770464751053,37.551178150505805,0.6426335909534225,1.3020077745154208,10.570654060239098,0.036401894611672,1336,Late-Season,15.976811143274436,-0.8543221697498269,-0.5197438121555157,1
0.1898304679530727,2.7058445905433817,6.13366730000354,20.60206703851372,35.43465133582721,0.4896784511431494,0.898235537243532,12.061491079677152,0.1855607376083207,1337,Late-Season,14.468399738510179,-0.8631421280499115,-0.5049610547215202,1
0.1864034871801287,2.8788775147377472,5.96548248011254,21.78089236221268,30.951915482761656,0.6159727464069626,1.4901099847955526,11.458565489221533,0.0617065360998166,1338,Late-Season,15.81540988210014,-0.8717063187093217,-0.4900286664290594,1
0.1959141709456202,2.578066235761983,5.510969805972087,21.15056666875765,29.42698771713118,1.2554877535214282,1.2100674560985674,10.273502220290522,0.2339051112796676,1339,Late-Season,15.639596862785565,-0.8800122039735356,-0.4749510720670502,1
0.1941083023879163,2.7322090442349736,5.200845666055824,20.68434964700592,32.056626391168265,0.2748469626053941,1.2993290581295236,11.559177047381212,0.0756657465957645,1340,Late-Season,15.483503980950097,-0.888057322629493,-0.4597327394521046,1
0.1894013495489041,2.8298452960048244,5.614253803337224,20.34221580597517,28.82236848014712,0.0,1.438702113830374,12.341357310245575,0.0424264361362643,1341,Late-Season,14.727962002637945,-0.8958392907349089,-0.4443781781046134,0
0.1965758902228077,2.3421315951683432,5.664863404371392,21.34114914617005,32.840859053318326,0.1497983322884091,1.2175966462367802,10.408133254460717,0.1195184362451729,1342,Late-Season,15.676285741798658,-0.9033558023246842,-0.4288919379124841,1
0.2102002867697012,3.0518734964748653,5.097095846841579,21.613747366795756,39.12758858200533,0.2003468041160063,1.201622336484981,10.208128219320052,0.0332771928373792,1343,Late-Season,16.516651519954177,-0.9106046300942162,-0.41327860778290443,1
0.2039826447897654,2.625009627778696,5.425975676941668,20.222575053452065,28.914027492180956,0.6720449034905523,1.749648451972223,10.839348911172436,0.1648469441503978,1344,Late-Season,14.796599376510397,-0.9175836260593934,-0.3975428142825566,1
0.1539521834852008,2.3129642019807024,5.918849493644377,19.72449085471031,32.24679893104773,0.0,0.8219157506009938,11.271765596658645,0.087345749838471,1345,Late-Season,13.805641361065934,-0.9242907221930934,-0.3816892202666586,0
0.1312850783871826,2.678457499336909,6.297014839109918,21.04048489559766,35.80217690326747,0.0,0.9809984888662042,10.664073042369516,0.1368874975918289,1346,Late-Season,14.743470056487743,-0.9307239310379793,-0.3657225234972692,0
0.1998184162585167,2.646333758738677,5.669294350318535,19.39496289891401,34.25363298664539,0.0,1.0071999078938412,11.51514038574286,0.0933535022980264,1347,Late-Season,13.725668548595475,-0.9368813462954315,-0.34964745525122826,0
0.152618484646425,2.6162953300481977,6.136019012500832,19.457833527172387,31.881199157403564,0.1925943459425302,1.5660124774609847,10.823679804388664,0.1928062038241304,1348,Late-Season,13.321814514671555,-0.9427611433904206,-0.33346877891818705,1
0.1743406632525296,2.791741824331782,4.883609055841044,19.59728554676513,31.74824059986887,1.5471482243940256,1.0730636756536078,11.338979307203854,0.0929582640324245,1349,Late-Season,14.713676490924085,-0.9483615800121716,-0.31719128858910595,1
0.1543698274455413,2.7405196212565768,5.511776674857344,20.040748071802863,29.112607509339853,0.0,1.237726022565194,10.014903111891986,0.240087691130801,1350,Late-Season,14.528971396945519,-0.9536809966304455,-0.300819807635668,0
0.1407251151437579,2.6542804915214555,5.799927914383973,19.315710238128062,31.19056431528913,0.066739718914882,1.0863242768605663,9.601691046363788,-0.1575676774963056,1351,Late-Season,13.515782323744089,-0.9587178169872964,-0.2843591872810036,1
0.1866434321440836,2.6723502334555684,4.678138067060313,18.83048871985285,32.34021585311249,0.0,1.290215020298535,10.224670126154638,0.0682675168536506,1352,Late-Season,14.152350652792535,-0.9634705485641486,-0.26781430516217486,0
0.1901038338940577,2.5689905746283475,4.858061902775442,19.396845855890263,34.36637705451081,0.0,1.1594189458395108,9.445290359199149,-0.3159619400273908,1353,Late-Season,14.53878395311482,-0.9679377830240641,-0.25119006388481957,0
0.1625544399524709,2.886053365181706,5.93036290041903,20.692855333768083,29.98398566347054,0.0,1.203772650196007,10.716196896308483,0.0726556269920827,1354,Late-Season,14.762492433349053,-0.9721181966290612,-0.23449138957041052,0
0.1214853313234457,2.3179055698653785,4.57779070243147,19.234984086924307,30.954699712907736,0.0,1.4008269299399745,8.88843504786074,-0.0853682137560649,1355,Late-Season,14.657193384492837,-0.9760105506323682,-0.21772323039653224,0
0.1616606599986699,2.5909413785867,4.380176940920975,19.903282974511196,28.98208350110313,0.0,1.2259913192920582,10.021406473303095,0.0581669682633592,1356,Late-Season,15.52310603359022,-0.9796136916454901,-0.20089055513063528,0
0.179759057004872,2.572353529587524,5.774062586871047,21.58577418886289,31.812780442344742,0.5187790128871446,0.9867151250173286,10.120501401497489,0.1787958832559374,1357,Late-Season,15.811711601991842,-0.9829265519799822,-0.18399835165767986,1
0.1417404259245689,2.696215394231463,5.5964176144145,20.07329906969235,33.122811403851095,0.0,1.1880649774651877,9.534052744160864,0.0243287305037912,1358,Late-Season,14.47688145527785,-0.9859481499638303,-0.1670516255021195,0
0.1744399676419326,2.405651445866346,5.207180390334909,20.345331669986287,32.67287532173195,0.0,1.599764654186881,10.062733634666404,-0.1866645121229179,1359,Late-Season,15.138151279651378,-0.9886775902323404,-0.15005539834465262,0
0.1699792775106668,2.2462297985708166,4.960351185972587,19.365225135901643,28.14885975205314,0.0,1.2279113448297374,10.274995819097397,-0.3055950172219762,1360,Late-Season,14.404873949929055,-0.9911140639934546,-0.13301470653419636,0
0.1814427474313565,2.5703689881635774,4.75675143775465,21.67048209574347,31.362003383807888,0.0,1.1418825888103954,11.197075805788758,-0.0331606547017258,1361,Late-Season,16.913730657988822,-0.9932568492674143,-0.11593459959550066,0
0.1718788324409612,2.5886406811319347,5.1017789138260605,19.63757301372902,29.27220570083009,0.0,0.8367750380480337,9.470527641461768,-0.1760341821188557,1362,Late-Season,14.535794099902962,-0.9951053111006974,-0.09882013873287211,0
0.1497151281243525,2.7944043754767045,5.732040263849957,19.859771648699628,33.42081576150346,0.0,1.2485032822724378,10.49567907141775,-0.0172541432439118,1363,Late-Season,14.127731384849671,-0.99665890175417,-0.08167639533042288,0
0.192856285153029,2.3161405273890496,5.066636051754268,21.003843194480048,30.482151344247757,0.1773057542823692,1.2752779824365372,10.633478613225044,-0.2183509255090257,1364,Late-Season,15.937207142725779,-0.9979171608653922,-0.06450844944931625,1
0.1655617527152715,2.7328022482473795,6.009710324160284,19.877808806612062,27.089942460841137,0.2847173331752234,1.1625903848795525,10.19854965476354,-0.2918526085661613,1365,Late-Season,13.868098482451778,-0.9988797155850335,-0.04732138832243232,1
0.1680529403651475,2.940846726481916,4.500035190888305,20.04424648817349,30.296694015234216,0.631971657394178,1.121942038493638,9.84000563749444,-0.1760703018911722,1366,Late-Season,15.544211297285184,-0.9995462806873573,-0.03012030484690836,1
0.1498595963804061,2.4666644035958782,4.9298801783684585,19.79545230891086,31.969631323163583,0.0,1.6594609114100916,9.36199473502025,-0.0504423060754411,1367,Late-Season,14.865572130542402,-0.9999166586547379,-0.012910296075008843,0
0.1596444943217493,2.309013523965419,4.755830825448651,19.800017254887184,31.43591717732448,0.0,1.2678460683230095,11.61379417898967,-0.1149563341242209,1368,Late-Season,15.044186429438533,-0.9999907397361901,0.004303538296243821,0
0.1508585326163014,2.46188133875821,4.406934390713389,20.28341838104085,29.567039523229653,0.0,1.3444370005987565,10.261518717052276,-0.2735768829196283,1369,Late-Season,15.876483990327461,-0.9997685019798909,0.021516097436222233,0
0.1651993638464124,2.535394670356037,4.86758918639155,20.423481254069717,29.397674200563262,0.0,1.1131806829949806,9.977515626675416,0.1716165237988586,1370,Late-Season,15.555892067678167,-0.9992500112396835,0.03872228089217399,0
0.2030553726645516,2.6316373898182728,5.151950903195348,19.536605124411096,28.420343133953395,0.0,1.075495210014481,11.790669971529953,-0.1566723654086772,1371,Late-Season,14.384654221215747,-0.9984354211555643,0.05591699010060302,0
0.1416052698125594,2.4342839133642973,5.209950537028679,19.4532005124715,29.91791409467404,0.0,1.2289052093049095,10.390600054438329,-0.5157084189787136,1372,Late-Season,14.243249975442822,-0.9973249731081555,0.07309512989807776,0
0.1370532601058469,2.806996561659461,6.025979026296704,19.580855100666703,28.80967754475382,0.1046778318868343,1.0802899395864385,12.12220346089533,0.0296824060822198,1373,Late-Season,13.55487607437,-0.9959189961471792,0.0902516100310407,1
0.1990881124638993,2.3494023691419708,5.195848395394196,19.002237700674087,33.37976164093759,0.298177449865324,1.0999156540577453,9.198613022914447,-0.1278039616864614,1374,Late-Season,13.80638930527989,-0.994217906893952,0.10738134666416306,1
0.1658773718661938,2.245088882877187,5.542663726128234,18.875915515948044,28.788620963608725,0.0,1.205567789037651,10.08777307400422,-0.1515123479569075,1375,Late-Season,13.33325178981981,-0.9922222094179324,0.12447926388678869,0
0.1571403335021486,2.7399590770368065,5.021110755110446,20.30209969681387,31.38349207467976,0.0,1.0168503489688427,9.264720503867991,-0.1509981301335792,1376,Late-Season,15.280988941703423,-0.989932495087353,0.141540295217043,0
0.1918364925619418,2.161135166860232,5.826085464664848,20.800208676836675,31.2789599950663,0.0,1.1671421673157447,10.20918869894584,-0.1456496069247466,1377,Late-Season,14.974123212171827,-0.9873494423939864,0.15855938510313475,0
0.1595012131476618,2.523255363845025,6.194292660938842,20.771248766516106,33.56085710149055,0.0,1.1450515425170489,10.22696364977694,0.1743746840455716,1378,Late-Season,14.576956105577263,-0.9844738167520923,0.17553149042142777,0
0.2087671875094344,3.1017314164427905,5.292050686898559,18.366501211263486,33.9957853800687,0.0,1.3269373037521457,10.004921080465175,-0.0249963928582598,1379,Late-Season,13.074450524364927,-0.9813064702716093,0.19245158197082995,0
0.1864971364184716,2.567819180890082,4.5601271418140845,19.987531540420044,33.10591907618526,0.0,1.0212730835387225,10.410152176213822,-0.0538238008764384,1380,Late-Season,15.427404398605958,-0.9778483415056568,0.20931464596304888,0
0.1639299680954194,2.3830293779553995,4.796702240541414,19.3757389545256,32.348123489271345,0.096790633322977,0.7537476201877035,10.09449053477298,-0.1363822641197335,1381,Late-Season,14.579036713984184,-0.9741004551724206,0.22611568550828803,1
0.2176416671878262,2.5734237551758565,5.22485018053402,20.33588331794933,28.97232478195722,0.0,1.0962207592197997,10.34607341699165,0.2089860270734526,1382,Late-Season,15.111033137415312,-0.970063921851507,0.2428497220959358,0
0.1632460013017798,2.582020554381434,5.33190063716092,19.94895660585287,29.02940421475657,0.0,1.2449505946169204,9.899557654101027,0.0657944453277122,1383,Late-Season,14.61705596869195,-0.965739937654855,0.25951179706979943,0
0.1911242379585436,2.6264483204041222,5.473466712226401,20.737138898642424,29.697220613137723,0.0,1.366309343124605,11.56401400263444,0.0984726940445064,1384,Late-Season,15.263672186416024,-0.9611297838723007,0.27609697309746883,0
0.1832471735825663,2.721420371424425,5.380436634034188,20.317519734744387,33.780692865785824,0.5741145955704534,1.0479251674732404,9.708320300985136,-0.0140565063733643,1385,Late-Season,14.937083100710199,-0.9562348265919058,0.2926003356333479,1
0.2043318098217628,2.4368659157203534,5.183133955157954,18.95510818853804,32.22620910412962,0.0,1.3026969086189215,10.72632287587116,0.1174474447509972,1386,Late-Season,13.771974233380087,-0.9510565162951536,0.30901699437494723,0
0.2106192337419261,2.916633354089454,4.893845868353587,19.689303861049087,34.33403203501891,0.0,1.430932755960661,9.724995625479574,0.023581604449292,1387,Late-Season,14.7954579926955,-0.9455963874271428,0.3253420847119795,0
0.1811771586857538,2.677715596977436,5.431910577035794,20.458403612919412,34.80907303034266,0.27000126578585,1.3662856752439678,10.03279480300086,-0.0966203252833784,1388,Late-Season,15.026493035883618,-0.9398560579418953,0.341570769167856,1
0.1666724841213089,2.7711878361576936,6.176059952945906,20.566283019495437,30.671028498637178,0.0,1.0729095751223836,10.156527933888674,0.0395315434099145,1389,Late-Season,14.390223066549531,-0.9338372288229252,0.35769823883312546,0
0.1921993934357606,2.548319907240966,5.796571181184831,19.496674092367822,32.70706306576561,0.0,1.1066416829694254,10.645502497739567,0.3439378252669354,1390,Late-Season,13.700102911182992,-0.9275416835791965,0.3737197147904692,0
0.1707597223544485,2.889910530193463,5.590376758527772,19.448092665735707,32.75824022768001,0.0,1.3410605720306763,10.92201240867828,0.033252071292785,1391,Late-Season,13.857715907207936,-0.9209712877166346,0.38963044953078774,0
0.2259504346062833,2.6354727627329737,5.867236727536807,20.688132209932427,32.147264908923525,0.0,1.5902970038678426,10.022042056086528,0.2261654174165717,1392,Late-Season,14.82089548239562,-0.9141279881853337,0.4054257283599973,0
0.1898362313539451,2.7399640643660157,5.2137927862791145,19.651414740699167,31.81019964946119,0.0,1.2853703908825334,10.588816764700924,0.2248652140462852,1393,Late-Season,14.437621954420052,-0.9070138128026362,0.42110087079608916,0
0.1812756823361267,2.543861034408032,5.182645602768112,19.508734188400734,36.25790056727163,0.0,1.264449028335336,10.215242004370763,0.130569510191408,1394,Late-Season,14.326088585632622,-0.8996308696522434,0.4366512319560638,0
0.193805624118206,2.54604655467584,5.102518949764278,20.479172353237736,33.638304976245486,0.0,1.0411457145917695,10.239215348063322,0.3295374974840804,1395,Late-Season,15.376653403473458,-0.8919813464595487,0.45207220393230374,0
0.1647522595135509,2.850384043583748,5.447373459946029,20.505921528326056,33.73827731522066,0.1828683447341285,1.2558705667809815,11.906113107536587,-0.3080577998102903,1396,Late-Season,15.058548068380027,-0.8840675099433637,0.46735921715800205,1
0.1738976654937559,2.669249713288335,5.341720017392372,20.275852962002,31.917549564936508,1.3515399371781285,1.2025703080127097,10.094045106162213,-0.2369459789433298,1397,Late-Season,14.934132944609626,-0.8758917051442433,0.48250774176121763,1
0.2190252945057867,2.613038388369868,6.184462697943396,20.469209170985938,35.792161716319335,0.6680215922605632,1.366274932397647,11.244129062227984,0.3833088524213452,1398,Late-Season,14.284746473042542,-0.8674563547295971,0.4975132889071803,1
0.183617610058229,2.6643681283475047,5.399697331692472,21.06976591609421,31.84053971886966,0.8356701621329476,1.07856125068678,12.51232587699785,-0.0057070151883026,1399,Late-Season,15.670068584401736,-0.8587639582758031,0.5123714121284235,1
0.1776066493336733,2.9113200048591983,5.282754918026495,20.588624301387583,35.68325432783998,0.7745740423619583,1.330754287479574,12.213911966266714,0.1385663402779963,1400,Late-Season,15.305869383361088,-0.8498170915275277,0.5270777086423724,1
0.2111176612164676,2.69810930209583,6.677280866110634,21.247669425848983,35.97914483938959,0.0822975760272637,1.2142595950570514,11.703157102587577,0.4328011518215263,1401,Late-Season,14.570388559738348,-0.8406184056344783,0.5416278206559811,1
0.225988245112916,2.8026202766905364,5.547089091744414,20.981402009205222,33.99448362999337,0.626541039644171,1.6189006010258258,11.445756710996193,0.1852046181290678,1402,Late-Season,15.434312917460808,-0.8311706263658079,0.5560174366570446,1
0.218592042845636,2.842230315350787,5.89204562366602,21.46293886783118,36.045711125622255,1.062697702918234,1.281813336275709,12.075910673025795,0.4549774935971623,1403,Late-Season,15.57089324416516,-0.8214765533024145,0.5702422926917867,1
0.2261214292074617,2.526037523248454,6.087254339749047,22.067551876346077,35.964844329235625,0.9788116598395944,1.3582805527848092,11.87728268199294,0.1186369972652629,1404,Late-Season,15.980297536597028,-0.8115390590073611,0.5842981736283683,1
0.193100167886493,2.6205679008446783,5.3567692300807215,22.11444849059768,35.65918314992669,0.7162663276848749,1.5476191362271854,12.733723744168122,0.3066423306778774,1405,Late-Season,16.75767926051696,-0.801361088174677,0.5981809144059159,1
0.1818829426066252,2.950311760862692,6.573886016160038,22.52735028619905,36.047201269379954,0.928298504480598,1.4225449539498372,11.656924599876564,0.2295295125300796,1406,Late-Season,15.95346427003901,-0.7909456567567774,0.6118864012687242,1
0.2424757901177721,2.783537174976999,6.332133546758095,22.270878627527956,36.43243430115254,1.9396406524673049,2.000638872806189,12.577362397372047,0.4911589101714542,1407,Late-Season,15.938745080769863,-0.780295851070776,0.6254105729852457,1
0.2081717251391872,3.1117295536940075,6.838415514113688,21.904512011844925,36.87124572769287,1.19217543268503,1.7392536825851614,11.674202564619522,0.2117743561646583,1408,Late-Season,15.066096497731237,-0.7694148268839381,0.6387494220515268,1
0.2118304652680041,3.1153817887306268,5.793233015594008,21.485800919446728,36.973968673651896,0.677202068071862,1.580414440392695,13.402129178462486,0.1112026994839542,1409,Late-Season,15.69256790385272,-0.7583058084785625,0.6518989958787125,1
0.2456777525904877,3.0922148265426834,6.231496162382304,21.604500333700468,34.36806151958718,0.8521278603165301,1.672332379353361,11.962132079510472,0.2149063622235954,1410,Late-Season,15.373004171318165,-0.7469720876965551,0.6648553979642866,1
0.2325494828880336,3.302001351571476,6.258912332120497,21.32496166155708,37.0147271581871,0.4254656531454587,1.1559535420534957,10.96738176385396,0.2420922584971865,1411,Late-Season,15.066049329436582,-0.7354170229639858,0.6776147890466887,1
0.2328972350752673,2.9940662077767803,6.427134393157466,22.071488867128565,38.341252867417474,2.1620512870117783,1.8895194272428053,12.312737039190646,0.2240437719836194,1412,Late-Season,15.644354473971099,-0.7236440382959123,0.690173388242972,1
0.2694770097344843,3.1410095416552783,5.641408198968241,22.678193564762573,38.22274430037727,1.854456654236437,1.7707284671700183,12.910957611713416,0.2373549680218455,1413,Late-Season,17.03678536579433,-0.7116566222817751,0.7025274741691566,1
0.2157462572748853,2.949310300246021,6.470782049077222,21.70694322024484,40.64928661860695,1.1642111650910176,1.6790403021721425,13.642122867554578,0.5658669245606273,1414,Late-Season,15.236161171167616,-0.6994583270516471,0.7146733860429609,1
0.2496545364097088,3.4945528693819568,5.776172283039744,22.313478458420377,40.12945860099955,2.2606016980532133,1.8301267967565475,11.787796638229484,0.635593755979392,1415,Late-Season,16.537306175380632,-0.6870527672236675,0.726607524768565,1
0.2347598260241701,3.4354466454313104,6.715374455838199,21.929737978908825,36.74573509219903,1.5586825389353025,1.8792488236656768,11.32645067283175,0.4843276660052342,1416,Late-Season,15.214363523070627,-0.6744436188329457,0.7383263540031063,1
0.2415532092216269,3.117414741359316,5.555978453047186,22.687291079544007,38.80877872580444,1.097182827571555,1.6859747361217436,13.083231355186207,0.3294292705439816,1417,Late-Season,17.131312626496822,-0.661634618242279,0.749826401204568,1
0.2693517436140719,3.2044852147462306,5.756074424868082,22.217976127992788,38.77242447197128,1.8213198207294927,1.869438591974796,13.156719531134412,0.3622987032784504,1418,Late-Season,16.461901703124706,-0.6486295610349818,0.7611042586607742,1
0.2515785422405746,3.3950431997278008,7.133310581663876,22.17456372962138,39.86104717727604,1.6358445241292292,2.027944542125849,11.86289888188906,0.1316243114249791,1419,Late-Season,15.041253147957503,-0.6354323008901775,0.7721565844991641,1
0.2548648591856366,3.158272877231997,6.528012777093737,22.318936382359727,40.19639925325436,1.918653992214327,1.9368702299151528,12.764065908630364,0.5713212422256355,1420,Late-Season,15.79092360526599,-0.622046748440868,0.7829801036770625,1
0.2682630600159884,3.093794829711386,6.377947586602747,23.30356559150386,42.05689984704754,0.8964921889321157,1.82365285037309,12.897938603883595,0.4137793271873549,1421,Late-Season,16.925618004901114,-0.6084768701151264,0.7935716089521472,1
